"filename", "language", "Markdown", "PHP", "CSS", "JavaScript", "Properties", "JSON", "XML", "HTML", "comment", "blank", "total"
"c:\wamp64\www\financiera\utils\plugins\bs-stepper\js\bs-stepper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 8
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.bundle.js", "JavaScript", 0, 0, 0, 15035, 0, 0, 0, 0, 2619, 3123, 20777
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.bundle.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 8
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.css", "CSS", 0, 0, 35, 0, 0, 0, 0, 0, 8, 5, 48
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.js", "JavaScript", 0, 0, 0, 11487, 0, 0, 0, 0, 2291, 2395, 16173
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\wamp64\www\financiera\utils\plugins\chart.js\Chart.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 8
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\comment\comment.js", "JavaScript", 0, 0, 0, 183, 0, 0, 0, 0, 8, 21, 212
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\comment\continuecomment.js", "JavaScript", 0, 0, 0, 97, 0, 0, 0, 0, 11, 7, 115
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\dialog\dialog.css", "CSS", 0, 0, 28, 0, 0, 0, 0, 0, 0, 5, 33
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\dialog\dialog.js", "JavaScript", 0, 0, 0, 131, 0, 0, 0, 0, 11, 22, 164
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\autorefresh.js", "JavaScript", 0, 0, 0, 41, 0, 0, 0, 0, 2, 5, 48
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\fullscreen.css", "CSS", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\fullscreen.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 2, 5, 42
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\panel.js", "JavaScript", 0, 0, 0, 113, 0, 0, 0, 0, 4, 17, 134
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\placeholder.js", "JavaScript", 0, 0, 0, 69, 0, 0, 0, 0, 2, 8, 79
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\display\rulers.js", "JavaScript", 0, 0, 0, 46, 0, 0, 0, 0, 2, 4, 52
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\closebrackets.js", "JavaScript", 0, 0, 0, 177, 0, 0, 0, 0, 2, 23, 202
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\closetag.js", "JavaScript", 0, 0, 0, 134, 0, 0, 0, 0, 37, 15, 186
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\continuelist.js", "JavaScript", 0, 0, 0, 82, 0, 0, 0, 0, 7, 13, 102
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\matchbrackets.js", "JavaScript", 0, 0, 0, 127, 0, 0, 0, 0, 17, 17, 161
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\matchtags.js", "JavaScript", 0, 0, 0, 58, 0, 0, 0, 0, 2, 7, 67
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\edit\trailingspace.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 2, 2, 28
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\brace-fold.js", "JavaScript", 0, 0, 0, 103, 0, 0, 0, 0, 3, 14, 120
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\comment-fold.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 2, 6, 60
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\foldcode.js", "JavaScript", 0, 0, 0, 136, 0, 0, 0, 0, 4, 20, 160
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\foldgutter.css", "CSS", 0, 0, 20, 0, 0, 0, 0, 0, 0, 1, 21
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\foldgutter.js", "JavaScript", 0, 0, 0, 145, 0, 0, 0, 0, 4, 15, 164
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\indent-fold.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 8, 6, 49
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\markdown-fold.js", "JavaScript", 0, 0, 0, 39, 0, 0, 0, 0, 2, 9, 50
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\fold\xml-fold.js", "JavaScript", 0, 0, 0, 168, 0, 0, 0, 0, 3, 14, 185
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\anyword-hint.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 2, 5, 42
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\css-hint.js", "JavaScript", 0, 0, 0, 55, 0, 0, 0, 0, 2, 10, 67
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\html-hint.js", "JavaScript", 0, 0, 0, 343, 0, 0, 0, 0, 2, 7, 352
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\javascript-hint.js", "JavaScript", 0, 0, 0, 137, 0, 0, 0, 0, 12, 14, 163
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\show-hint.css", "CSS", 0, 0, 30, 0, 0, 0, 0, 0, 0, 7, 37
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\show-hint.js", "JavaScript", 0, 0, 0, 452, 0, 0, 0, 0, 14, 64, 530
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\sql-hint.js", "JavaScript", 0, 0, 0, 254, 0, 0, 0, 0, 13, 38, 305
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\hint\xml-hint.js", "JavaScript", 0, 0, 0, 122, 0, 0, 0, 0, 3, 8, 133
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\coffeescript-lint.js", "JavaScript", 0, 0, 0, 38, 0, 0, 0, 0, 4, 6, 48
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\css-lint.js", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 4, 6, 41
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\html-lint.js", "JavaScript", 0, 0, 0, 50, 0, 0, 0, 0, 4, 6, 60
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\javascript-lint.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 5, 9, 66
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\json-lint.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 6, 6, 41
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\lint.css", "CSS", 0, 0, 67, 0, 0, 0, 0, 0, 1, 12, 80
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\lint.js", "JavaScript", 0, 0, 0, 250, 0, 0, 0, 0, 8, 34, 292
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\lint\yaml-lint.js", "JavaScript", 0, 0, 0, 27, 0, 0, 0, 0, 9, 6, 42
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\merge\merge.css", "CSS", 0, 0, 104, 0, 0, 0, 0, 0, 0, 16, 120
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\merge\merge.js", "JavaScript", 0, 0, 0, 886, 0, 0, 0, 0, 26, 98, 1010
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\mode\loadmode.js", "JavaScript", 0, 0, 0, 59, 0, 0, 0, 0, 2, 6, 67
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\mode\multiplex.js", "JavaScript", 0, 0, 0, 116, 0, 0, 0, 0, 4, 17, 137
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\mode\multiplex_test.js", "JavaScript", 0, 0, 0, 38, 0, 0, 0, 0, 2, 10, 50
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\mode\overlay.js", "JavaScript", 0, 0, 0, 67, 0, 0, 0, 0, 12, 12, 91
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\mode\simple.js", "JavaScript", 0, 0, 0, 197, 0, 0, 0, 0, 2, 18, 217
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\runmode\colorize.js", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 2, 8, 41
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\runmode\runmode-standalone.js", "JavaScript", 0, 0, 0, 274, 0, 0, 0, 0, 28, 33, 335
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\runmode\runmode.js", "JavaScript", 0, 0, 0, 64, 0, 0, 0, 0, 7, 6, 77
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\runmode\runmode.node.js", "JavaScript", 0, 0, 0, 272, 0, 0, 0, 0, 27, 31, 330
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\scroll\annotatescrollbar.js", "JavaScript", 0, 0, 0, 111, 0, 0, 0, 0, 2, 16, 129
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\scroll\scrollpastend.js", "JavaScript", 0, 0, 0, 42, 0, 0, 0, 0, 2, 5, 49
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\scroll\simplescrollbars.css", "CSS", 0, 0, 57, 0, 0, 0, 0, 0, 0, 10, 67
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\scroll\simplescrollbars.js", "JavaScript", 0, 0, 0, 130, 0, 0, 0, 0, 2, 21, 153
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\jump-to-line.js", "JavaScript", 0, 0, 0, 40, 0, 0, 0, 0, 4, 10, 54
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\match-highlighter.js", "JavaScript", 0, 0, 0, 134, 0, 0, 0, 0, 19, 15, 168
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\matchesonscrollbar.css", "CSS", 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\matchesonscrollbar.js", "JavaScript", 0, 0, 0, 83, 0, 0, 0, 0, 2, 13, 98
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\search.js", "JavaScript", 0, 0, 0, 258, 0, 0, 0, 0, 10, 25, 293
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\search\searchcursor.js", "JavaScript", 0, 0, 0, 266, 0, 0, 0, 0, 12, 28, 306
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\selection\active-line.js", "JavaScript", 0, 0, 0, 64, 0, 0, 0, 0, 2, 7, 73
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\selection\mark-selection.js", "JavaScript", 0, 0, 0, 97, 0, 0, 0, 0, 7, 16, 120
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\selection\selection-pointer.js", "JavaScript", 0, 0, 0, 89, 0, 0, 0, 0, 2, 8, 99
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\tern\tern.css", "CSS", 0, 0, 81, 0, 0, 0, 0, 0, 0, 7, 88
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\tern\tern.js", "JavaScript", 0, 0, 0, 606, 0, 0, 0, 0, 55, 90, 751
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\tern\worker.js", "JavaScript", 0, 0, 0, 34, 0, 0, 0, 0, 3, 8, 45
"c:\wamp64\www\financiera\utils\plugins\codemirror\addon\wrap\hardwrap.js", "JavaScript", 0, 0, 0, 143, 0, 0, 0, 0, 5, 13, 161
"c:\wamp64\www\financiera\utils\plugins\codemirror\codemirror.css", "CSS", 0, 0, 279, 0, 0, 0, 0, 0, 23, 43, 345
"c:\wamp64\www\financiera\utils\plugins\codemirror\codemirror.js", "JavaScript", 0, 0, 0, 7863, 0, 0, 0, 0, 1021, 966, 9850
"c:\wamp64\www\financiera\utils\plugins\codemirror\keymap\emacs.js", "JavaScript", 0, 0, 0, 444, 0, 0, 0, 0, 14, 88, 546
"c:\wamp64\www\financiera\utils\plugins\codemirror\keymap\sublime.js", "JavaScript", 0, 0, 0, 658, 0, 0, 0, 0, 7, 56, 721
"c:\wamp64\www\financiera\utils\plugins\codemirror\keymap\vim.js", "JavaScript", 0, 0, 0, 4834, 0, 0, 0, 0, 694, 207, 5735
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\apl\apl.js", "JavaScript", 0, 0, 0, 166, 0, 0, 0, 0, 2, 7, 175
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\asciiarmor\asciiarmor.js", "JavaScript", 0, 0, 0, 68, 0, 0, 0, 0, 2, 5, 75
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\asn.1\asn.1.js", "JavaScript", 0, 0, 0, 186, 0, 0, 0, 0, 4, 15, 205
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\asterisk\asterisk.js", "JavaScript", 0, 0, 0, 185, 0, 0, 0, 0, 25, 11, 221
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\brainfuck\brainfuck.js", "JavaScript", 0, 0, 0, 67, 0, 0, 0, 0, 16, 3, 86
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\clike\clike.js", "JavaScript", 0, 0, 0, 711, 0, 0, 0, 0, 176, 49, 936
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\clojure\clojure.js", "JavaScript", 0, 0, 0, 254, 0, 0, 0, 0, 6, 33, 293
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\cmake\cmake.js", "JavaScript", 0, 0, 0, 80, 0, 0, 0, 0, 10, 8, 98
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\cobol\cobol.js", "JavaScript", 0, 0, 0, 240, 0, 0, 0, 0, 10, 6, 256
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\coffeescript\coffeescript.js", "JavaScript", 0, 0, 0, 291, 0, 0, 0, 0, 25, 44, 360
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\commonlisp\commonlisp.js", "JavaScript", 0, 0, 0, 109, 0, 0, 0, 0, 2, 15, 126
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\crystal\crystal.js", "JavaScript", 0, 0, 0, 347, 0, 0, 0, 0, 20, 67, 434
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\css\css.js", "JavaScript", 0, 0, 0, 800, 0, 0, 0, 0, 8, 59, 867
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\cypher\cypher.js", "JavaScript", 0, 0, 0, 140, 0, 0, 0, 0, 4, 8, 152
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\d\d.js", "JavaScript", 0, 0, 0, 202, 0, 0, 0, 0, 3, 19, 224
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\dart\dart.js", "JavaScript", 0, 0, 0, 142, 0, 0, 0, 0, 8, 17, 167
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\diff\diff.js", "JavaScript", 0, 0, 0, 35, 0, 0, 0, 0, 2, 11, 48
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\django\django.js", "JavaScript", 0, 0, 0, 266, 0, 0, 0, 0, 45, 46, 357
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\dockerfile\dockerfile.js", "JavaScript", 0, 0, 0, 193, 0, 0, 0, 0, 10, 9, 212
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\dtd\dtd.js", "JavaScript", 0, 0, 0, 116, 0, 0, 0, 0, 9, 18, 143
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\dylan\dylan.js", "JavaScript", 0, 0, 0, 276, 0, 0, 0, 0, 44, 33, 353
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\ebnf\ebnf.js", "JavaScript", 0, 0, 0, 156, 0, 0, 0, 0, 25, 15, 196
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\ecl\ecl.js", "JavaScript", 0, 0, 0, 184, 0, 0, 0, 0, 3, 20, 207
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\eiffel\eiffel.js", "JavaScript", 0, 0, 0, 105, 0, 0, 0, 0, 52, 4, 161
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\elm\elm.js", "JavaScript", 0, 0, 0, 215, 0, 0, 0, 0, 2, 27, 244
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\erlang\erlang.js", "JavaScript", 0, 0, 0, 471, 0, 0, 0, 0, 63, 86, 620
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\factor\factor.js", "JavaScript", 0, 0, 0, 58, 0, 0, 0, 0, 23, 5, 86
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\fcl\fcl.js", "JavaScript", 0, 0, 0, 143, 0, 0, 0, 0, 3, 28, 174
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\forth\forth.js", "JavaScript", 0, 0, 0, 155, 0, 0, 0, 0, 12, 14, 181
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\fortran\fortran.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 3, 15, 189
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\gas\gas.js", "JavaScript", 0, 0, 0, 296, 0, 0, 0, 0, 17, 41, 354
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\gfm\gfm.js", "JavaScript", 0, 0, 0, 107, 0, 0, 0, 0, 15, 8, 130
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\gherkin\gherkin.js", "JavaScript", 0, 0, 0, 124, 0, 0, 0, 0, 30, 25, 179
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\go\go.js", "JavaScript", 0, 0, 0, 166, 0, 0, 0, 0, 3, 19, 188
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\groovy\groovy.js", "JavaScript", 0, 0, 0, 212, 0, 0, 0, 0, 5, 17, 234
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\haml\haml.js", "JavaScript", 0, 0, 0, 133, 0, 0, 0, 0, 13, 16, 162
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\handlebars\handlebars.js", "JavaScript", 0, 0, 0, 52, 0, 0, 0, 0, 8, 11, 71
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\haskell-literate\haskell-literate.js", "JavaScript", 0, 0, 0, 37, 0, 0, 0, 0, 2, 5, 44
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\haskell\haskell.js", "JavaScript", 0, 0, 0, 231, 0, 0, 0, 0, 3, 35, 269
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\haxe\haxe.js", "JavaScript", 0, 0, 0, 450, 0, 0, 0, 0, 13, 53, 516
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\htmlembedded\htmlembedded.js", "JavaScript", 0, 0, 0, 32, 0, 0, 0, 0, 2, 4, 38
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\htmlmixed\htmlmixed.js", "JavaScript", 0, 0, 0, 134, 0, 0, 0, 0, 2, 18, 154
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\http\http.js", "JavaScript", 0, 0, 0, 96, 0, 0, 0, 0, 2, 16, 114
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\idl\idl.js", "JavaScript", 0, 0, 0, 266, 0, 0, 0, 0, 8, 17, 291
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\javascript\javascript.js", "JavaScript", 0, 0, 0, 893, 0, 0, 0, 0, 22, 46, 961
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\jinja2\jinja2.js", "JavaScript", 0, 0, 0, 129, 0, 0, 0, 0, 8, 10, 147
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\jsx\jsx.js", "JavaScript", 0, 0, 0, 119, 0, 0, 0, 0, 9, 21, 149
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\julia\julia.js", "JavaScript", 0, 0, 0, 313, 0, 0, 0, 0, 20, 58, 391
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\livescript\livescript.js", "JavaScript", 0, 0, 0, 268, 0, 0, 0, 0, 6, 7, 281
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\lua\lua.js", "JavaScript", 0, 0, 0, 129, 0, 0, 0, 0, 6, 26, 161
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\markdown\markdown.js", "JavaScript", 0, 0, 0, 730, 0, 0, 0, 0, 46, 111, 887
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mathematica\mathematica.js", "JavaScript", 0, 0, 0, 118, 0, 0, 0, 0, 30, 29, 177
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mbox\mbox.js", "JavaScript", 0, 0, 0, 102, 0, 0, 0, 0, 11, 17, 130
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\meta.js", "JavaScript", 0, 0, 0, 212, 0, 0, 0, 0, 3, 7, 222
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mirc\mirc.js", "JavaScript", 0, 0, 0, 186, 0, 0, 0, 0, 3, 5, 194
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mllike\mllike.js", "JavaScript", 0, 0, 0, 326, 0, 0, 0, 0, 9, 25, 360
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\modelica\modelica.js", "JavaScript", 0, 0, 0, 190, 0, 0, 0, 0, 14, 42, 246
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mscgen\mscgen.js", "JavaScript", 0, 0, 0, 143, 0, 0, 0, 0, 13, 20, 176
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\mumps\mumps.js", "JavaScript", 0, 0, 0, 102, 0, 0, 0, 0, 21, 26, 149
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\nginx\nginx.js", "JavaScript", 0, 0, 0, 150, 0, 0, 0, 0, 3, 26, 179
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\nsis\nsis.js", "JavaScript", 0, 0, 0, 51, 0, 0, 0, 0, 23, 22, 96
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\ntriples\ntriples.js", "JavaScript", 0, 0, 0, 139, 0, 0, 0, 0, 39, 18, 196
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\octave\octave.js", "JavaScript", 0, 0, 0, 104, 0, 0, 0, 0, 9, 27, 140
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\oz\oz.js", "JavaScript", 0, 0, 0, 191, 0, 0, 0, 0, 19, 43, 253
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\pascal\pascal.js", "JavaScript", 0, 0, 0, 120, 0, 0, 0, 0, 3, 14, 137
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\pegjs\pegjs.js", "JavaScript", 0, 0, 0, 103, 0, 0, 0, 0, 4, 8, 115
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\perl\perl.js", "JavaScript", 0, 0, 0, 799, 0, 0, 0, 0, 22, 16, 837
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\php\php.js", "JavaScript", 0, 0, 0, 209, 0, 0, 0, 0, 9, 17, 235
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\pig\pig.js", "JavaScript", 0, 0, 0, 136, 0, 0, 0, 0, 24, 19, 179
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\powershell\powershell.js", "JavaScript", 0, 0, 0, 343, 0, 0, 0, 0, 9, 47, 399
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\properties\properties.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 3, 14, 79
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\protobuf\protobuf.js", "JavaScript", 0, 0, 0, 51, 0, 0, 0, 0, 8, 14, 73
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\pug\pug.js", "JavaScript", 0, 0, 0, 507, 0, 0, 0, 0, 20, 65, 592
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\puppet\puppet.js", "JavaScript", 0, 0, 0, 155, 0, 0, 0, 0, 55, 11, 221
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\python\python.js", "JavaScript", 0, 0, 0, 322, 0, 0, 0, 0, 26, 55, 403
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\q\q.js", "JavaScript", 0, 0, 0, 133, 0, 0, 0, 0, 3, 4, 140
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\r\r.js", "JavaScript", 0, 0, 0, 170, 0, 0, 0, 0, 4, 17, 191
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\rpm\rpm.js", "JavaScript", 0, 0, 0, 86, 0, 0, 0, 0, 6, 18, 110
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\rst\rst.js", "JavaScript", 0, 0, 0, 457, 0, 0, 0, 0, 26, 75, 558
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\ruby\ruby.js", "JavaScript", 0, 0, 0, 118, 0, 0, 0, 0, 176, 10, 304
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\rust\rust.js", "JavaScript", 0, 0, 0, 60, 0, 0, 0, 0, 7, 6, 73
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\sas\sas.js", "JavaScript", 0, 0, 0, 221, 0, 0, 0, 0, 52, 31, 304
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\sass\sass.js", "JavaScript", 0, 0, 0, 360, 0, 0, 0, 0, 25, 75, 460
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\scheme\scheme.js", "JavaScript", 0, 0, 0, 230, 0, 0, 0, 0, 21, 34, 285
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\shell\shell.js", "JavaScript", 0, 0, 0, 147, 0, 0, 0, 0, 4, 18, 169
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\sieve\sieve.js", "JavaScript", 0, 0, 0, 144, 0, 0, 0, 0, 10, 40, 194
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\slim\slim.js", "JavaScript", 0, 0, 0, 527, 0, 0, 0, 0, 10, 39, 576
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\smalltalk\smalltalk.js", "JavaScript", 0, 0, 0, 128, 0, 0, 0, 0, 2, 39, 169
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\smarty\smarty.js", "JavaScript", 0, 0, 0, 200, 0, 0, 0, 0, 7, 19, 226
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\solr\solr.js", "JavaScript", 0, 0, 0, 86, 0, 0, 0, 0, 2, 17, 105
"c:\wamp64\www\financiera\utils\plugins\codemirror\mode\soy\soy.js", "JavaScript", 0, 0, 0, 545, 0, 0, 0, 0, 71, 50, 666
